,EarthquakeMagnitude,Modynecm,Strikedeg,Dipdeg,RakeAngledeg,MechanismBasedonRakeAngle,Pplungedeg,Ptrenddeg,Tplungedeg,Ttrenddeg,HypocenterLatitudedeg,HypocenterLongitudedeg,HypocenterDepthkm,DepthtoTopOfFaultRuptureModel,FaultRuptureLengthforCalculationofRykm,FaultRuptureWidthkm,FaultRuptureAreakm2,AvgFaultDispcm,RiseTimes,AvgSlipVelocitycms,StaticStressDropbars,PreferredRuptureVelocitykms,AverageVrVs,PercentofMomentReleaseintheTop5KmofCrust,DepthtoTopofShallowestAsperitykm,EarthquakeinExtensionalRegime1Yes0No,SlipRatemmYr,EpiDkm,HypDkm,JoynerBooreDistkm,RmsDkm,ClstDkm,Rx,SourcetoSiteAzimuthdeg,X,ThetaDdeg,SSGAStrikeSlip,Y,PhiDdeg,SSGADipSlip,s,ctildepr,D,RfnHyp,RfpHyp,T,GMXsC1,GMXsC2,GMXsC3,CampbellsGEOCODE,BrayandRodriguezMarekSGS,Depth,PreferredNEHRPBasedonVs30,Vs30msselectedforanalysis,NEHRPClassificationfromCGSsSiteConditionMap,DepthtoBasementRock,Age,GrainSize,DepositionalHistory,H1azimthdegrees,H2azimithdegrees,HPH1Hz,HPH2Hz,LPH1Hz,LPH2Hz,AveStrikedeg,U,IDPv4,XCI,XCI1,Damping,RotDpercentile,PGAg,PGVcmsec,PGDcm,T0010S,T0020S,T0022S,T0025S,T0029S,T0030S,T0032S,T0035S,T0036S,T0040S,T0042S,T0044S,T0045S,T0046S,T0048S,T0050S,T0055S,T0060S,T0065S,T0067S,T0070S,T0075S,T0080S,T0085S,T0090S,T0095S,T0100S,T0110S,T0120S,T0130S,T0133S,T0140S,T0150S,T0160S,T0170S,T0180S,T0190S,T0200S,T0220S,T0240S,T0250S,T0260S,T0280S,T0290S,T0300S,T0320S,T0340S,T0350S,T0360S,T0380S,T0400S,T0420S,T0440S,T0450S,T0460S,T0480S,T0500S,T0550S,T0600S,T0650S,T0667S,T0700S,T0750S,T0800S,T0850S,T0900S,T0950S,T1000S,T1100S,T1200S,T1300S,T1400S,T1500S,T1600S,T1700S,T1800S,T1900S,T2000S,T2200S,T2400S,T2500S,T2600S,T2800S,T3000S,T3200S,T3400S,T3500S,T3600S,T3800S,T4000S,T4200S,T4400S,T4600S,T4800S,T5000S,T5500S,T6000S,T6500S,T7000S,T7500S,T8000S,T8500S,T9000S,T9500S,T10000S,T11000S,T12000S,T13000S,T14000S,T15000S,T20000S
12,7.36,1.2302687708123952e+27,51.0,75.0,61,2,24.48,163.13,51.3,287.75,34.9906,-119.024,15.63,0.0,64.7,17.0,1098.6,312.8076594213853,1.122048444597706,44.46491201695542,82.30827015632222,2.2,0.6666666666666667,48.606675880524705,2.406880940796131,0,2.0,125.81,126.77,122.65,128.72,125.59,128.28,90.0,0.08,87.61,0.0,0.34,82.09,0.05,5.23,0.8635,12.88,-0.8608,0.4573,127.95891,2,8,3,1,2,1,2,415.13,1,0.23,0,1,10,180.0,270.0,0.2,0.13,12.5,12.1,51.0,12.058759,0.0863,0.0048,-0.1014,0.5,50,0.051003,7.2566,2.1273,0.05117211,0.05106966,0.05107688,0.05110154,0.05116168,0.05117525,0.05119872,0.05123041,0.05114161,0.05114991,0.05146321,0.05129514,0.05155213,0.0520677,0.05167078,0.05231436,0.05158521,0.0529693,0.05430584,0.05532866,0.05405815,0.05826217,0.05784126,0.06187152,0.06267018,0.07448488,0.07413563,0.07813179,0.07439266,0.08012544,0.1018119,0.1023885,0.09560361,0.08094478,0.09224381,0.1176095,0.1284077,0.1329975,0.1369534,0.1701796,0.2128131,0.1857684,0.1791739,0.1937408,0.2241262,0.3029739,0.3116912,0.2219871,0.2024346,0.1619231,0.1732131,0.2130034,0.2104419,0.2453199,0.2604426,0.2655897,0.2370332,0.3237796,0.1908563,0.3301341,0.3667438,0.4466226,0.212383,0.2461138,0.2867939,0.2879174,0.3516402,0.2259413,0.1629562,0.1498284,0.1607688,0.1236898,0.1182638,0.1744975,0.1098039,0.1171026,0.1136299,0.123145,0.1040708,0.09136762,0.07450303,0.0674656,0.05526001,0.04269348,0.04196158,0.03847886,0.0386703,0.04321437,0.03354551,0.02536009,0.01903274,0.02294832,0.02186481,0.01334241,0.009326295,0.007090034,0.006476482,0.005584865,0.003877401,0.002922917,0.002459917,0.002606222,0.002309098,0.002203194,0.001775846,0.001092388,0.0007827315,0.0006229448,0.0004972785,0.0004190607,0.0002163204
13,7.36,1.2302687708123952e+27,51.0,75.0,61,2,24.48,163.13,51.3,287.75,34.9906,-119.024,15.63,0.0,64.7,17.0,1098.6,312.8076594213853,1.153822098864781,49.016983554318166,82.30827015632222,2.2,0.6666666666666667,50.30093095586425,2.401090647933642,0,2.0,88.39,89.76,81.3,106.65,82.19,12.46,171.26,0.11,6.41,0.11,0.57,48.23,0.38,6.83,1.6059,12.08,-0.3679,0.0151,12.213306,2,8,3,1,2,2,2,514.99,1,8.5,0,0,10,42.0,132.0,0.3,0.1,14.3,13.2,51.0,-81.01185,0.4136,0.1299,-0.6161,0.5,50,0.10071,15.499,4.1319,0.1011217,0.1007903,0.1008059,0.1008726,0.1008924,0.1009494,0.1009775,0.101074,0.1011693,0.1012433,0.1012878,0.1015349,0.1014953,0.1018011,0.1019529,0.1033914,0.1031078,0.1028603,0.1050356,0.1052675,0.1067454,0.1089337,0.1080861,0.1217815,0.1367979,0.1354159,0.1355772,0.1434923,0.1487286,0.1484221,0.1525415,0.1569612,0.1427286,0.1470683,0.2140142,0.1898404,0.1907085,0.2034317,0.2622269,0.2494874,0.2637346,0.2921976,0.3871903,0.4437655,0.4279528,0.4218156,0.4727044,0.3714547,0.3384943,0.4288812,0.4970636,0.3590163,0.3804665,0.4231349,0.3841091,0.6639679,0.5465295,0.6570618,0.3573602,0.3256533,0.4578954,0.3077677,0.4048398,0.3808713,0.3927226,0.5695902,0.4979754,0.4840326,0.3995169,0.2595342,0.2897679,0.3602155,0.2982518,0.2684232,0.2456207,0.2256858,0.2857426,0.255851,0.1548812,0.1224778,0.1031108,0.1058715,0.08453242,0.0520537,0.05645864,0.04110682,0.03233346,0.03396339,0.03464223,0.04106143,0.04135298,0.03113427,0.02485985,0.02197007,0.01870042,0.01175783,0.008856556,0.006806271,0.007660916,0.003879203,0.003186901,0.002780264,0.002406218,0.002089212,0.001797217,0.001442127,0.001233495,0.001071084,0.0009221269,0.0007944492,0.0004807119
14,7.36,1.2302687708123952e+27,51.0,75.0,61,2,24.48,163.13,51.3,287.75,34.9906,-119.024,15.63,0.0,64.7,17.0,1098.6,312.8076594213853,1.2109053880319767,61.5174202068158,82.30827015632222,2.2,0.6666666666666667,42.85840485551044,2.8360015586133493,0,2.0,43.49,46.21,38.42,56.44,38.89,-36.23,-109.44,0.11,63.16,0.05,0.66,55.73,0.37,6.83,1.5529,12.08,-0.1606,-0.6466,-36.440318,4,8,3,0,2,2,2,385.43,2,6.4,14,4,10,21.0,111.0,0.1,0.05,13.9,13.2,51.0,-12.783809,0.6992,0.1082,-0.3883,0.5,50,0.1645,16.965,8.0389,0.1648629,0.1653863,0.1657217,0.1665137,0.1672078,0.1676807,0.1687343,0.1701994,0.1703709,0.1692836,0.1728442,0.1717242,0.1716636,0.1773894,0.1801477,0.1844202,0.1935789,0.1977758,0.2255104,0.2257518,0.2311751,0.300529,0.3127832,0.5066212,0.3700637,0.411667,0.4447161,0.4919859,0.4751054,0.5323399,0.9507442,0.7521447,0.605853,0.8000926,0.8636484,0.7287146,0.7412249,0.9675974,0.9821645,0.8922912,0.6890987,0.7880959,0.7070073,0.6411244,1.015168,0.9985278,0.9836308,1.123428,1.334039,0.8355482,0.7248973,0.9084628,0.9736828,0.9329003,0.8051893,0.678782,0.6998013,0.5934083,0.7398498,0.718904,0.5604163,0.6600239,0.5179287,0.5619008,0.6066191,0.4880468,0.3408597,0.3134586,0.2814063,0.2380049,0.2078873,0.2310308,0.1955485,0.2250467,0.2379062,0.1809342,0.1246939,0.102298,0.1222963,0.06658177,0.07405175,0.08245318,0.1105373,0.0617344,0.07288677,0.05604414,0.05678814,0.06145059,0.06054585,0.05967727,0.03599169,0.04608919,0.0504098,0.04787093,0.04709563,0.04127693,0.03569679,0.02993954,0.03024469,0.02356056,0.01564489,0.0163607,0.0213819,0.01837884,0.01292458,0.007343325,0.006759288,0.006221811,0.004233316,0.002865004,0.001198638
15,5.2,7.079457843841426e+23,0.4,90.0,0,0,0.0,315.4,0.0,225.4,40.2,-124.417,10.0,7.104,4.1,5.6,23.0,60.16877343718167,0.8410250799215069,44.932261597605084,24.969330589031642,2.574610926031853,0.7857797175275621,48.75360301232192,2.5015645909317406,0,2.004484571688972,43.83,44.95,42.69,45.71,43.28,12.75,17.38,0.29,16.92,0.28,0.51,51.9,0.32,9.110943230593199,2.171844471926624,12.812220960185899,-0.13102965389577761,0.06988831193803993,7.107904565814469,1,8,3,0,2,2,3,219.31,2,1.8412208534022267,10,4,2,44.0,134.0,0.23,0.23,12.0,13.0,0.36,35.51644917555535,0.9200556196240671,0.12140389652289052,-0.033518445185324985,0.5,50,0.068432,5.4546,1.0687,0.06848481,0.06908341,0.06903552,0.06997664,0.07005937,0.06956766,0.07048438,0.07180343,0.06939729,0.0743717,0.07652216,0.07227385,0.07324889,0.0767263,0.08672257,0.08697078,0.074968,0.08079296,0.08687848,0.08922001,0.09170202,0.1079066,0.09281075,0.09701404,0.1314847,0.1612127,0.1390213,0.1439441,0.2497393,0.221495,0.2229973,0.3345527,0.3566937,0.2794862,0.2732725,0.3565454,0.2717393,0.3444465,0.3196197,0.355928,0.2829184,0.2230123,0.2282943,0.229177,0.2689956,0.3552963,0.4214414,0.4410502,0.4438556,0.4227977,0.3192945,0.2286678,0.146128,0.1494928,0.1575884,0.1468002,0.1769963,0.1263234,0.1452072,0.1631478,0.181658,0.2209073,0.2787,0.1836617,0.1381342,0.1377316,0.1011821,0.1185587,0.1779343,0.1063642,0.07450116,0.05887444,0.06547268,0.07751217,0.03907986,0.03185132,0.03254897,0.03824181,0.02966532,0.02449239,0.02549487,0.02647705,0.02508666,0.01966602,0.0145342,0.011962,0.01050435,0.009210929,0.00629468,0.005540469,0.00415863,0.004227898,0.003271195,0.003109527,0.002619248,0.002380536,0.001590881,0.001281859,0.001054461,0.0008835618,0.000752326,0.0006495051,0.0005679931,0.0005017858,0.0004467051,0.0003625681,0.0003011849,0.0002547616,0.0002186461,0.0001900194,0.0001065544
16,6.0,1.122018454301974e+25,94.5,90.0,0,0,0.0,49.5,0.0,319.5,35.833,-121.167,10.0,2.95,8.3,12.1,100.3,60.42133053210547,0.841212520693806,45.485536270514125,24.924066849621923,2.575821818053556,0.7823540404021037,49.22554157994214,2.5107696916001014,0,1.9298114893516942,76.27,76.92,73.35,76.61,73.41,57.03,51.03,0.54,48.4,0.36,0.58,80.05,0.1,9.151236165160611,2.182295274826089,13.095940623750609,-0.14197197687755914,0.07738832005968611,30.664396420978182,2,8,1,3,1,2,2,493.5,0,1.8355847564099257,14,4,10,234.0,324.0,0.11,0.1,13.0,13.0,94.54,27.320477712785056,0.9133378712752239,0.11788169292948215,-0.029506466105376352,0.5,50,0.043061,3.3004,1.0934,0.04306984,0.0432298,0.04318686,0.04329371,0.04388527,0.04396091,0.04487336,0.04511567,0.04583435,0.04474612,0.0459552,0.05218618,0.04755331,0.04749326,0.04682574,0.04769348,0.04923794,0.05881439,0.06552169,0.05816655,0.0725994,0.06761427,0.07208488,0.06986741,0.08593243,0.08832011,0.09614014,0.1328009,0.1404581,0.2013669,0.1672826,0.1333231,0.1658369,0.167783,0.2354621,0.2616208,0.275311,0.2598926,0.2150719,0.1296477,0.200947,0.2166985,0.1935259,0.1789597,0.194171,0.1367341,0.1060956,0.1193293,0.140714,0.2069526,0.2171995,0.1698465,0.1192632,0.1208027,0.1363361,0.1329159,0.1446533,0.1883135,0.2137541,0.1666807,0.1610106,0.1170074,0.1001966,0.08640609,0.1020604,0.1073352,0.09921261,0.1017416,0.05086767,0.07826766,0.04259646,0.04100916,0.04454118,0.04286506,0.03989988,0.03250285,0.02169788,0.0176058,0.01756419,0.01616646,0.01396004,0.01138112,0.009379597,0.008892666,0.01088672,0.0106338,0.0104598,0.01029625,0.009912015,0.008732431,0.007570682,0.006254834,0.005613708,0.005192234,0.005212743,0.005273269,0.004886862,0.003954843,0.003449389,0.002744272,0.001966486,0.001536489,0.001198128,0.0009772724,0.0007678868,0.0005297041,0.0004306671,0.0003502083,0.000281553,0.0002356897,0.0001240776
17,5.5,1.9952623149688984e+24,13.0,90.0,0,0,0.0,328.0,0.0,238.0,32.783,-115.717,9.5,4.062,4.8,8.9,42.5,59.88051554859189,0.8469373736099516,44.50738530069508,26.193724590017474,2.5668789243530608,0.7854481937151193,51.245265500455545,2.540864790749823,1,1.915114274891353,15.76,18.4,15.11,17.75,15.64,15.04,84.61,0.69,72.54,0.21,0.61,57.72,0.33,9.161224877719423,2.173250346406825,12.728774884948612,-0.14241318505002123,0.06776382323423213,9.553812584646908,3,8,3,0,2,1,3,213.44,2,5.0,0,0,6,0.0,90.0,0.6,0.1,20.0,15.0,12.96,20.933883285986976,0.9524723108532733,0.12333578981046783,-0.02910303834984357,0.5,50,0.027932,4.4094,0.82546,0.02797179,0.02807051,0.02824422,0.02849895,0.02912836,0.02925419,0.02852143,0.02955497,0.03192844,0.03088523,0.03054225,0.03219687,0.03212978,0.03376835,0.03547625,0.03358137,0.03476515,0.0339116,0.0329809,0.03572153,0.0410879,0.03493074,0.06090385,0.06262682,0.04590481,0.04980887,0.06459452,0.06998663,0.08084174,0.09472962,0.1053867,0.09827291,0.1279103,0.1175058,0.0946465,0.08975809,0.09141557,0.1472623,0.1340597,0.2507145,0.202229,0.1296929,0.08360082,0.07611009,0.06859705,0.07019005,0.07455998,0.1067488,0.05717557,0.0739446,0.05853419,0.08695405,0.06722406,0.08312957,0.06353538,0.07878256,0.1246101,0.127023,0.07513924,0.1214641,0.1516197,0.1239382,0.08174251,0.1202951,0.05475903,0.08674523,0.06913721,0.04548222,0.08754288,0.05046759,0.08700784,0.04349938,0.02876649,0.0436397,0.0417019,0.03084669,0.02517424,0.01992012,0.02177761,0.01454843,0.01266677,0.01109459,0.006941524,0.005409142,0.005968727,0.005824029,0.005992658,0.005555056,0.004845249,0.004755941,0.004398246,0.0038888,0.003325485,0.002775543,0.002278209,0.002148354,0.001870143,0.001572232,0.001208629,0.001015208,0.0009250413,0.0008396269,0.0007191242,0.0005790495,0.0004844591,0.0004539653,0.0003723241,0.0002842728,0.0002108807,0.0001813636,9.981009e-05
18,5.3,1e+24,265.2,90.0,0,0,0.0,220.2,0.0,130.2,36.933,-121.683,7.4,5.944,3.3,3.0,9.9,59.75797767503047,0.8684684410317344,45.183722620690695,23.84122834901328,2.5734082551069193,0.7864216901776858,48.81146443896796,2.524079263113947,0,1.8934945054732655,26.83,27.83,25.11,27.61,25.81,-11.26,-153.35,0.57,24.84,0.52,0.49,56.7,0.27,9.101179801043513,2.1801233817220194,12.85071735305936,-0.1434869181396499,0.06567415423731061,7.14333564648997,2,3,3,0,2,1,3,198.77,2,1.7,0,0,10,181.0,271.0,0.3,0.23,10.0,10.0,265.22,18.118952277788495,0.9323891656142945,0.12166407632517429,-0.034340135940428874,0.5,50,0.047679,3.769,0.6003,0.04773838,0.04793443,0.04808092,0.04803376,0.04837438,0.04827387,0.04839339,0.04881619,0.04913487,0.04878183,0.04902859,0.0499019,0.04969882,0.04938668,0.04941501,0.04859556,0.05158654,0.05242958,0.05183458,0.05128282,0.05354552,0.05527434,0.06148721,0.05913714,0.05728336,0.06829338,0.07207998,0.09725242,0.09756823,0.1260497,0.1361388,0.1844466,0.2792543,0.1873777,0.2540597,0.2504059,0.2013365,0.2426652,0.1724377,0.1532536,0.2253466,0.1908956,0.1348311,0.1820699,0.1725004,0.2516364,0.2065294,0.2204452,0.2549646,0.2351988,0.2042126,0.2049954,0.2247712,0.188213,0.195309,0.2828383,0.254936,0.2270012,0.2405823,0.3415752,0.351038,0.3211677,0.2123674,0.2305516,0.1465972,0.08425593,0.08277676,0.09289473,0.06428306,0.06299719,0.0612622,0.03897789,0.04119161,0.03700583,0.02077309,0.02177284,0.02119764,0.01630069,0.01265047,0.0120826,0.01059952,0.0110219,0.01071354,0.009452507,0.008478674,0.008900978,0.007748769,0.007331367,0.0067457,0.00725706,0.0066588,0.005254833,0.004673929,0.004385091,0.003601768,0.001975063,0.001243538,0.000969395,0.0008459275,0.0007805192,0.000549852,0.00041295,0.0003256116,0.0002613095,0.0002787052,0.0002322948,0.0002044069,0.0001438817,0.00012113,0.0001063929,7.864006e-05
19,6.5,6.309573444801992e+25,65.6,90.0,0,0,0.0,20.6,0.0,290.6,40.8167,-124.083,10.0,4.008,14.9,9.1,136.6,55.905980444501,0.8739283026231458,44.7142732370806,26.672986915719857,2.575851378443608,0.7850460971125502,48.76790797690994,2.517852343796931,0,2.109841308871969,30.79,32.37,26.72,33.37,27.02,18.1,137.35,0.35,36.01,0.28,0.66,61.09,0.32,9.298899872681591,2.23064283995025,13.804194236903724,-0.07082751476650417,-0.007792347411575672,7.0299440126315345,1,8,3,0,2,2,3,219.31,2,2.2465826213026556,10,4,2,44.0,314.0,0.1,0.08,13.0,13.0,65.63,20.095852451154684,0.7889750832498001,0.11839343552667374,-0.016034462293004776,0.5,50,0.18616,31.332,12.595,0.1862215,0.1882997,0.1890143,0.1881777,0.1931047,0.1910237,0.1942314,0.1954613,0.2030272,0.2102882,0.2054955,0.201992,0.2033415,0.1960569,0.2097536,0.2017502,0.2094938,0.2403521,0.2169514,0.2228403,0.2224558,0.2508571,0.3012819,0.2880176,0.2793627,0.3074602,0.3363429,0.2931246,0.4185494,0.4411081,0.4644224,0.4137842,0.4967939,0.5033699,0.4889233,0.4732406,0.4342087,0.4965819,0.6725697,0.472794,0.4884211,0.5227649,0.4344402,0.5626298,0.4623902,0.4560688,0.4840824,0.489549,0.5636294,0.7110604,0.7804968,0.5717371,0.4494763,0.427274,0.4248738,0.4162757,0.5572803,0.6644478,0.5332643,0.5109162,0.4919875,0.4816785,0.5954226,0.6150934,0.5844304,0.4623385,0.4489547,0.3611731,0.3907684,0.6521189,0.5058377,0.6189593,0.6617852,0.6763191,0.4906701,0.3421082,0.3559434,0.3389888,0.1911859,0.1832182,0.2067403,0.1903648,0.1365603,0.1171553,0.1281515,0.1401098,0.1269235,0.1104809,0.08220913,0.0783738,0.06950621,0.06470742,0.06538984,0.06785114,0.06328598,0.03956404,0.02449097,0.0175894,0.01437901,0.01309393,0.01177714,0.01046791,0.0100928,0.008751182,0.007436512,0.005998836,0.004942614,0.003980948,0.003266123,0.002711883,0.001289811
20,5.4,1.4125375446227697e+24,98.5,90.0,0,0,0.0,53.5,0.0,323.5,32.922,-115.591,9.5,5.596,8.8,7.5,65.8,56.630218691452704,0.857990068130887,44.53507649952297,24.164310779276676,2.5769510054078557,0.7860773895021979,50.702580054444034,2.5271063361203736,1,1.9032734909571611,14.77,17.57,13.78,17.97,14.88,13.5,78.43,0.37,66.1,0.15,0.52,54.88,0.3,9.117706644128555,2.147041623561181,12.545420317137749,-0.15542269465784508,0.06142026629948325,6.4763323166790965,3,8,3,0,2,1,3,213.44,2,5.0,0,0,6,0.0,90.0,0.3,0.15,13.0,20.0,98.48,33.997215515883774,0.9168451750453901,0.12153066268884978,-0.034319839365176096,0.5,50,0.04424,3.4982,1.1897,0.0443255,0.04627601,0.04794386,0.04825501,0.04832591,0.04851954,0.05070288,0.0552635,0.05277804,0.06898323,0.06530733,0.05696095,0.05978749,0.05956334,0.06463002,0.06424975,0.0804098,0.06589384,0.08568135,0.08515211,0.1035926,0.08741134,0.1113934,0.1293711,0.1755597,0.1874995,0.2755938,0.1907486,0.1711927,0.2109154,0.2565493,0.2697766,0.2169552,0.2565258,0.2623945,0.2303503,0.2124927,0.2310494,0.157414,0.2640303,0.1689174,0.1388544,0.2051982,0.1589528,0.1683005,0.1908919,0.1473917,0.1614469,0.1861646,0.2199747,0.2225401,0.2537712,0.2054399,0.2092193,0.2181129,0.1832207,0.1999145,0.1270209,0.1218423,0.1071735,0.08383425,0.08394118,0.07266186,0.0822178,0.06489104,0.04487692,0.06233785,0.06305069,0.04895207,0.05861728,0.06217232,0.0469556,0.04394472,0.03837382,0.03641383,0.02570891,0.01934565,0.01969922,0.01978262,0.01800273,0.01630922,0.01634442,0.01686622,0.01513892,0.01292466,0.0107451,0.008827405,0.006834156,0.004584441,0.004042336,0.003969141,0.003656722,0.003080822,0.002742026,0.002506751,0.002113118,0.001808489,0.001904485,0.001336667,0.001091543,0.000949082,0.0008212108,0.000710763,0.0006287053,0.0005663116,0.0004872192,0.0004268758,0.000384577,0.0003683965,0.0003358732,0.0002006187
21,6.8,1.7782794100389316e+26,288.0,88.0,176,0,1.41,333.12,4.24,243.02,31.75,-115.917,16.0,7.023,53.5,14.2,762.9,134.05722563154666,1.1357961830185845,46.21775490631231,43.62862089452444,2.445626116557359,0.7286998163378745,48.01210465171152,2.3943518486158846,0,7.193423668765305,121.22,122.27,121.0,125.16,121.7,121.49,90.0,0.06,88.5,0.0,0.63,84.48,0.06,6.850547074898222,2.2469727868185907,14.921507493909118,-0.21431911107975876,0.05315368379514984,88.39727829940755,3,8,3,0,2,1,3,213.44,2,5.0,0,0,6,180.0,270.0,0.23,0.08,15.0,15.0,287.99,41.23027645645224,1.0009360836972483,0.13760211119140672,-0.102012819182134,0.5,50,0.044953,6.2794,2.9415,0.04498173,0.04527107,0.04531291,0.0455491,0.04581271,0.04581826,0.04619803,0.04637894,0.04687288,0.04613654,0.04651058,0.04614022,0.04782679,0.04776202,0.04848283,0.04851106,0.05218722,0.05400971,0.0637235,0.06227052,0.06230111,0.07341343,0.06424922,0.08649058,0.07824078,0.08920547,0.09253169,0.09770002,0.109071,0.1137948,0.1159355,0.1498321,0.129804,0.1903921,0.1705989,0.2023812,0.2345778,0.2455053,0.2118004,0.1836979,0.1811595,0.1708271,0.1555047,0.2084859,0.1564138,0.169737,0.2201778,0.2122857,0.2123002,0.2143198,0.294037,0.3268571,0.3146476,0.2303105,0.2274213,0.2265479,0.1915033,0.2406708,0.2848965,0.2800361,0.2418423,0.210251,0.1459253,0.1601412,0.1692059,0.1388588,0.2749503,0.2099614,0.267459,0.1889448,0.1787445,0.157273,0.1369856,0.1184462,0.09772823,0.09543698,0.0803144,0.05887902,0.04997654,0.03048312,0.02692544,0.03579454,0.04753497,0.03411585,0.0266619,0.02134383,0.02742616,0.02368873,0.02569375,0.02367291,0.02117305,0.01572408,0.01644149,0.01204873,0.01326848,0.01605836,0.01152144,0.009801837,0.008954261,0.007346028,0.00713704,0.00719119,0.00673431,0.005373814,0.00449853,0.003351413,0.002447811,0.001786193,0.001288436,0.001085919,0.0004861513
22,5.28,9.332543007969962e+23,119.0,75.0,80,2,29.32,217.1,58.83,15.28,37.67,-122.48,8.0,5.161,5.3,3.4,18.2,58.11819815305724,1.0250386151654185,45.34064612569049,24.560768402063328,2.5718721991440017,0.7848822925465514,48.39548237375135,2.4517030031316858,0,2.017478789036994,11.13,13.7,9.74,13.26,11.02,-8.97,-112.89,0.3,60.99,0.15,0.86,35.58,0.7,9.331869793171798,2.123647870325149,13.915819185594353,-0.1186623600602444,0.06630528639920726,5.55504674245284,7,3,0,3,0,2,1,874.72,0,0.0,0,4,0,10.0,100.0,0.7,0.21,18.0,13.0,119.01,32.00646921898735,0.9263318082178167,0.11987962576933875,-0.033055694124392986,0.5,50,0.086274,3.3439,0.33748,0.08698034,0.08821462,0.08842012,0.09300012,0.09776235,0.0920128,0.09645873,0.1018032,0.09748157,0.1105006,0.1225547,0.1221816,0.1224122,0.1217107,0.1254233,0.1675545,0.126844,0.1425851,0.1578654,0.1914228,0.2013755,0.2254983,0.3029804,0.2509804,0.3127804,0.275678,0.3409126,0.3815451,0.2913586,0.5264205,0.4839689,0.5460414,0.4200747,0.3540429,0.3388613,0.3298657,0.3086695,0.3382213,0.4584156,0.4520372,0.4225129,0.3638398,0.2715931,0.2441174,0.2171029,0.171903,0.1601276,0.158202,0.1549985,0.1546984,0.1867722,0.1711887,0.1519215,0.1445857,0.1354823,0.1133741,0.09291869,0.07409803,0.04776008,0.04418853,0.04606904,0.05152482,0.05154555,0.04280039,0.03916169,0.03534448,0.03794209,0.03305067,0.02191292,0.01658909,0.01657785,0.01291224,0.01114064,0.009666809,0.01117727,0.009806782,0.006206753,0.005797006,0.004249657,0.003708299,0.003756903,0.003800681,0.003760663,0.002819974,0.002066309,0.001703383,0.001586154,0.001493965,0.001304362,0.001125643,0.0009585975,0.0008490962,0.0007580364,0.0006933413,0.00063824,0.0005226228,0.0004336603,0.0003647927,0.0003103824,0.0002674737,0.0002326277,0.0002039394,0.0001807547,0.000160896,0.0001441287,0.0001178239,9.831235e-05,8.306919e-05,7.1197e-05,6.175593e-05,3.487406e-05
23,5.0,3.5481338923357885e+23,324.7,90.0,0,0,0.0,279.7,0.0,189.7,36.783,-121.433,7.4,5.323,3.8,3.1,12.1,59.237664802085604,0.8618198316324527,44.913595093147464,24.38117299746348,2.576538614159725,0.7869910033906944,49.17070366971268,2.506811269771197,0,2.3085362717194724,8.01,10.91,7.28,10.72,9.02,6.71,67.08,0.4,56.78,0.22,0.66,42.18,0.49,9.049701215123964,2.1606882226540702,12.682066612472155,-0.15156521858657024,0.061209246000237465,6.735842536528075,2,3,3,0,2,1,3,198.77,2,1.7,0,0,10,181.0,271.0,0.2,0.33,13.0,13.0,324.73,39.72437288026643,0.9212434623340457,0.1203247959062985,-0.03179287274021824,0.5,50,0.039296,3.555,0.48614,0.03932068,0.03950907,0.03965653,0.03971221,0.03989842,0.03977952,0.04047502,0.0404571,0.04042901,0.04055788,0.04138966,0.04253017,0.04147762,0.04272049,0.04123483,0.04330679,0.04645017,0.04938496,0.03946654,0.04596394,0.04366615,0.04983684,0.04616999,0.05938108,0.07384637,0.06694174,0.0640893,0.06409358,0.07347365,0.1005399,0.102608,0.1167514,0.168174,0.152571,0.1294478,0.1415087,0.1202817,0.1313076,0.1407773,0.1735004,0.2341663,0.1746728,0.2234163,0.2329571,0.252448,0.2538535,0.2442768,0.2059963,0.1582967,0.1216245,0.1382037,0.1760359,0.1312633,0.1741352,0.148978,0.1243922,0.1461583,0.1228211,0.1173285,0.124108,0.1328884,0.1443508,0.2240603,0.1921365,0.1100381,0.1055777,0.09441826,0.08561432,0.05694407,0.05814262,0.04077373,0.04080254,0.03379703,0.02955343,0.02901968,0.02987638,0.02537085,0.01733308,0.010229,0.007530965,0.007384206,0.006668282,0.005333828,0.004952559,0.003829342,0.003660175,0.003510341,0.002607927,0.002715588,0.002175256,0.001648321,0.001286935,0.001130072,0.001206274,0.001506459,0.0008065155,0.0008466027,0.0005875488,0.0003883089,0.0003540397,0.0003220832,0.0002715136,0.0002272388,0.000202601,0.0001813682,0.0001514993,0.000128681,0.0001106044,9.616803e-05,8.410015e-05,4.810379e-05
